   0.000000000000000       -31.869457997829631
  10.000000000000000       -31.869501499297566
  20.000000000000000       -31.869728094551238
  30.000000000000000       -31.870265537105205
  40.000000000000000       -31.871280565529258
  50.000000000000000       -31.872944410359146
  60.000000000000000       -31.875378130644261
  70.000000000000000       -31.878647088516939
  80.000000000000000       -31.882774649378035
  90.000000000000000       -31.887757191205441
 100.000000000000000       -31.893575314952987
 110.000000000000000       -31.900201201522847
 120.000000000000000       -31.907603144823323
 130.000000000000000       -31.915748212373494
 140.000000000000000       -31.924603824713948
 150.000000000000000       -31.934138621066417
 160.000000000000000       -31.944322824248498
 170.000000000000000       -31.955128433941017
 180.000000000000000       -31.966529316601175
 190.000000000000000       -31.978501120116807
 200.000000000000000       -31.991021149012553
 210.000000000000000       -32.004068369550467
 220.000000000000000       -32.017623099891594
 230.000000000000000       -32.031667125453318
 240.000000000000000       -32.046183454695360
 250.000000000000000       -32.061156215380628
 260.000000000000000       -32.076570524023509
 270.000000000000000       -32.092412350932548
 280.000000000000000       -32.108668872197271
 290.000000000000000       -32.125327795362729
 300.000000000000000       -32.142377570562985
 310.000000000000000       -32.159807408783081
 320.000000000000000       -32.177606958385773
 330.000000000000000       -32.195766914322860
 340.000000000000000       -32.214277931034772
 350.000000000000000       -32.233131198724351
 360.000000000000000       -32.252318815504196
 370.000000000000000       -32.271832656803248
 380.000000000000000       -32.291665845796423
 390.000000000000000       -32.311810893127131
 400.000000000000000       -32.332261299423465
 410.000000000000000       -32.353010175271407
 420.000000000000000       -32.374052576937650
 430.000000000000000       -32.395381492547045
 440.000000000000000       -32.416991997188305
 450.000000000000000       -32.438878471841967
 460.000000000000000       -32.461034773067922
 470.000000000000000       -32.483458515289520
 480.000000000000000       -32.506142620226605
 490.000000000000000       -32.529084308688454
 500.000000000000000       -32.552277223163507
 510.000000000000000       -32.575719230461608
 520.000000000000000       -32.599404661672217
 530.000000000000000       -32.623331582298796
 540.000000000000000       -32.647493679644292
 550.000000000000000       -32.671890715862283
 560.000000000000000       -32.696515190629654
 570.000000000000000       -32.721362387157022
 580.000000000000000       -32.746427511877883
 590.000000000000000       -32.771727509560186
 600.000000000000000       -32.797209080328017
 610.000000000000000       -32.822957595270580
 620.000000000000000       -32.848835042782014
 630.000000000000000       -32.874249177169247
 640.000000000000000       -32.901367499666428
 650.000000000000000       -32.927925856434896
 660.000000000000000       -32.954675767565796
 670.000000000000000       -32.981599342829412
 680.000000000000000       -33.008729238284076
 690.000000000000000       -33.036091398013468
 700.000000000000000       -33.063606437342287
 710.000000000000000       -33.091315798774701
 720.000000000000000       -33.119229556971852
 730.000000000000000       -33.147254300849049
 740.000000000000000       -33.175556515493120
 750.000000000000000       -33.204006878566126
 760.000000000000000       -33.232615136754610
 770.000000000000000       -33.261393326655117
 780.000000000000000       -33.290376572262524
 790.000000000000000       -33.319519960314594
 800.000000000000000       -33.348830921762641
 810.000000000000000       -33.378310957345214
 820.000000000000000       -33.407955010701933
 830.000000000000000       -33.437766050322900
 840.000000000000000       -33.467742248436330
 850.000000000000000       -33.497878325988488
 860.000000000000000       -33.528175847713761
 870.000000000000000       -33.558632801637707
 880.000000000000000       -33.589245244972716
 890.000000000000000       -33.620015643509284
 900.000000000000000       -33.650939639460155
 910.000000000000000       -33.682017105527052
 920.000000000000000       -33.713245619534604
 930.000000000000000       -33.744624791694612
 940.000000000000000       -33.776153827563327
 950.000000000000000       -33.807829302431891
 960.000000000000000       -33.839652655812664
 970.000000000000000       -33.871620914150455
 980.000000000000000       -33.903732459609273
 990.000000000000000       -33.935987618666417
1000.000000000000000       -33.968383734713761
1010.000000000000000       -34.000921012434830
1020.000000000000000       -34.033597294577113
1030.000000000000000       -34.066412162852060
1040.000000000000000       -34.099363132920111
1050.000000000000000       -34.132450756296464
1060.000000000000000       -34.165673082165746
1070.000000000000000       -34.199029707194931
1080.000000000000000       -34.232519263264194
1090.000000000000000       -34.266140353123511
1100.000000000000000       -34.299892121841488
1110.000000000000000       -34.333774147731354
1120.000000000000000       -34.367784847766195
1130.000000000000000       -34.401923556618677
1140.000000000000000       -34.436189608933795
1150.000000000000000       -34.470581722236453
1160.000000000000000       -34.505098782435581
1170.000000000000000       -34.539739657972007
1180.000000000000000       -34.574504691999728
1190.000000000000000       -34.609391921566306
1200.000000000000000       -34.644400896424180
1210.000000000000000       -34.679530320471578
1220.000000000000000       -34.714779085870987
1230.000000000000000       -34.750148015942749
1240.000000000000000       -34.785634578286853
1250.000000000000000       -34.821237815470404
1260.000000000000000       -34.856956994959624
1270.000000000000000       -34.892794510062721
1280.000000000000000       -34.928745280169110
1290.000000000000000       -34.964809881112252
1300.000000000000000       -35.000991319797613
1310.000000000000000       -35.037282859428245
1320.000000000000000       -35.073686007422516
1330.000000000000000       -35.110203676374468
1340.000000000000000       -35.146829946409333
1350.000000000000000       -35.183566283519312
1360.000000000000000       -35.220411690991781
1370.000000000000000       -35.257365689412197
1380.000000000000000       -35.294427432353210
1390.000000000000000       -35.331596440726315
1400.000000000000000       -35.368871919633243
1410.000000000000000       -35.406253470679367
1420.000000000000000       -35.443739846820705
1430.000000000000000       -35.481331014554840
1440.000000000000000       -35.519026039641723
1450.000000000000000       -35.556824427877494
1460.000000000000000       -35.594725311584881
1470.000000000000000       -35.632728360887931
1480.000000000000000       -35.670832712769425
1490.000000000000000       -35.709038111057893
